LineId,Date,Time,Level,Node,Component,Id,Content
674,2015-08-24,21:26:14562,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
675,2015-08-24,22:04:14650,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
676,2015-08-24,22:08:14659,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
677,2015-08-24,22:09:14662,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
678,2015-08-24,22:10:14663,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
679,2015-08-24,22:16:14677,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
680,2015-08-24,22:17:14678,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
681,2015-08-24,22:25:14698,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
682,2015-08-24,22:32:14713,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
683,2015-08-24,22:39:14728,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
684,2015-08-24,22:42:14733,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
685,2015-08-24,22:45:14741,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
686,2015-08-24,22:48:14746,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
687,2015-08-24,22:49:14750,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
688,2015-08-24,22:57:14766,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
689,2015-08-24,23:04:14782,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
690,2015-08-24,23:09:14792,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
691,2015-08-24,23:25:14825,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
692,2015-08-24,23:26:14827,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
693,2015-08-24,23:38:14850,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
694,2015-08-24,23:58:14891,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
695,2015-08-25,00:00:14897,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
696,2015-08-25,00:14:14924,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
697,2015-08-25,00:23:14943,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
698,2015-08-25,00:26:14949,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
699,2015-08-25,00:28:14953,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
700,2015-08-25,00:42:14982,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
701,2015-08-25,00:44:14985,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
702,2015-08-25,01:12:15044,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
703,2015-08-25,01:45:15113,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
704,2015-08-25,01:47:15116,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
705,2015-08-25,02:06:15155,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
706,2015-08-25,02:09:15162,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
707,2015-08-25,02:36:15217,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
708,2015-08-25,02:54:15254,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
709,2015-08-25,02:56:15258,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
710,2015-08-25,03:16:15297,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
711,2015-08-25,03:28:15323,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
712,2015-08-25,03:29:15325,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
713,2015-08-25,03:30:15327,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
714,2015-08-25,03:33:15333,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
715,2015-08-25,03:38:15343,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
716,2015-08-25,03:54:15375,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
717,2015-08-25,04:10:15407,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
718,2015-08-25,04:14:15416,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
719,2015-08-25,04:21:15429,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
720,2015-08-25,04:28:15443,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
721,2015-08-25,05:00:15508,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
722,2015-08-25,05:08:15525,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
723,2015-08-25,05:09:15527,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
724,2015-08-25,05:46:15601,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
725,2015-08-25,05:50:15608,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
726,2015-08-25,05:58:15624,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
727,2015-08-25,05:58:15626,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
728,2015-08-25,06:41:15711,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
729,2015-08-25,06:58:15745,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
730,2015-08-25,07:03:15756,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
731,2015-08-25,07:04:15757,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
732,2015-08-25,07:04:15758,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
733,2015-08-25,07:16:15781,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
734,2015-08-25,07:27:15803,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
735,2015-08-25,08:20:15909,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
736,2015-08-25,08:21:15911,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
737,2015-08-25,08:23:15916,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
738,2015-08-25,08:28:15925,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
739,2015-08-25,08:29:15928,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
740,2015-08-25,08:33:15936,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
741,2015-08-25,08:49:15968,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
742,2015-08-25,09:09:16008,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
743,2015-08-25,09:11:16012,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
744,2015-08-25,09:16:16022,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
745,2015-08-25,09:19:16027,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
746,2015-08-25,09:24:16037,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888
747,2015-08-25,10:13:16137,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
748,2015-08-25,10:14:16139,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
749,2015-08-25,10:42:16195,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
750,2015-08-25,10:50:16211,INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000
751,2015-08-25,11:03:16237,WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
752,2015-08-25,11:20:12465,WARN,RecvWorker,3:QuorumCnxManager$RecvWorker,762,Connection broken for id 3 my id = 1 error = 
753,2015-08-25,11:21:22561,WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888
754,2015-07-29,17:42:30405,INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:java.vendor=Oracle Corporation
755,2015-07-29,19:03:35413,ERROR,LearnerHandler-/10.10.34.11,52225:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
756,2015-07-29,19:03:54584,ERROR,LearnerHandler-/10.10.34.11,52241:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
757,2015-07-29,19:04:30989,WARN,LearnerHandler-/10.10.34.11,52264:LearnerHandler,575,******* GOODBYE /10.10.34.11:52264 ********
758,2015-07-29,19:04:30989,ERROR,LearnerHandler-/10.10.34.11,52265:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
759,2015-07-29,19:04:40999,ERROR,LearnerHandler-/10.10.34.11,52273:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
760,2015-07-29,19:13:46128,WARN,LearnerHandler-/10.10.34.11,52308:LearnerHandler,575,******* GOODBYE /10.10.34.11:52308 ********
761,2015-07-29,19:14:06236,WARN,LearnerHandler-/10.10.34.12,59060:LearnerHandler,575,******* GOODBYE /10.10.34.12:59060 ********
762,2015-07-29,19:14:46264,WARN,LearnerHandler-/10.10.34.12,59103:LearnerHandler,575,******* GOODBYE /10.10.34.12:59103 ********
763,2015-07-29,19:14:56371,WARN,LearnerHandler-/10.10.34.13,57247:LearnerHandler,575,******* GOODBYE /10.10.34.13:57247 ********
764,2015-07-29,19:15:16204,ERROR,LearnerHandler-/10.10.34.11,52419:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
765,2015-07-29,19:15:56423,WARN,LearnerHandler-/10.10.34.13,57319:LearnerHandler,575,******* GOODBYE /10.10.34.13:57319 ********
766,2015-07-29,19:16:06243,WARN,LearnerHandler-/10.10.34.11,52476:LearnerHandler,575,******* GOODBYE /10.10.34.11:52476 ********
767,2015-07-29,19:16:06336,WARN,LearnerHandler-/10.10.34.12,59203:LearnerHandler,575,******* GOODBYE /10.10.34.12:59203 ********
768,2015-07-29,19:16:16339,WARN,LearnerHandler-/10.10.34.12,59211:LearnerHandler,575,******* GOODBYE /10.10.34.12:59211 ********
769,2015-07-29,19:16:26268,WARN,LearnerHandler-/10.10.34.11,52502:LearnerHandler,575,******* GOODBYE /10.10.34.11:52502 ********
770,2015-07-29,19:16:26447,ERROR,LearnerHandler-/10.10.34.13,57354:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
771,2015-07-29,19:17:36507,ERROR,LearnerHandler-/10.10.34.13,57438:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
772,2015-07-29,19:17:56522,WARN,LearnerHandler-/10.10.34.13,57458:LearnerHandler,575,******* GOODBYE /10.10.34.13:57458 ********
773,2015-07-29,19:18:26565,WARN,LearnerHandler-/10.10.34.13,57502:LearnerHandler,575,******* GOODBYE /10.10.34.13:57502 ********
774,2015-07-29,19:18:56377,WARN,LearnerHandler-/10.10.34.11,52703:LearnerHandler,575,******* GOODBYE /10.10.34.11:52703 ********
775,2015-07-29,19:18:56457,WARN,LearnerHandler-/10.10.34.12,59406:LearnerHandler,575,******* GOODBYE /10.10.34.12:59406 ********
776,2015-07-29,19:20:16690,ERROR,LearnerHandler-/10.10.34.12,59455:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
777,2015-07-29,19:20:16794,WARN,LearnerHandler-/10.10.34.13,57580:LearnerHandler,575,******* GOODBYE /10.10.34.13:57580 ********
778,2015-07-29,19:20:36704,ERROR,LearnerHandler-/10.10.34.12,59480:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
779,2015-07-29,19:20:46814,ERROR,LearnerHandler-/10.10.34.13,57617:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
780,2015-07-29,19:20:56605,ERROR,LearnerHandler-/10.10.34.11,52814:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
781,2015-07-29,19:20:56608,WARN,LearnerHandler-/10.10.34.11,52818:LearnerHandler,575,******* GOODBYE /10.10.34.11:52818 ********
782,2015-07-29,19:21:16619,WARN,LearnerHandler-/10.10.34.11,52844:LearnerHandler,575,******* GOODBYE /10.10.34.11:52844 ********
783,2015-07-29,19:21:16835,WARN,LearnerHandler-/10.10.34.13,57653:LearnerHandler,575,******* GOODBYE /10.10.34.13:57653 ********
784,2015-07-29,19:21:26625,ERROR,LearnerHandler-/10.10.34.11,52855:LearnerHandler,562,Unexpected exception causing shutdown while sock still open
785,2015-07-29,19:21:31738,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
786,2015-07-29,19:21:31836,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54788
787,2015-07-29,19:21:35084,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
788,2015-07-29,19:21:35284,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42624
789,2015-07-29,19:21:35292,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
790,2015-07-29,19:21:38426,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
791,2015-07-29,19:21:38625,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42634
792,2015-07-29,19:21:38626,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
793,2015-07-29,19:21:41969,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
794,2015-07-29,19:21:41976,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
795,2015-07-29,19:21:41976,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
796,2015-07-29,19:21:45107,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
797,2015-07-29,19:21:45109,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
798,2015-07-29,19:21:45200,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54830
799,2015-07-29,19:21:48542,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
800,2015-07-29,19:21:48545,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
801,2015-07-29,19:21:51886,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:54857
802,2015-07-29,19:21:51887,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
803,2015-07-29,19:21:52000,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
804,2015-07-29,19:21:58680,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
805,2015-07-29,19:22:01826,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
806,2015-07-29,19:22:05161,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
807,2015-07-29,19:22:05251,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
808,2015-07-29,19:22:08591,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread
809,2015-07-29,19:22:08701,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
810,2015-07-29,19:22:08703,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42747
811,2015-07-29,19:22:15277,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
812,2015-07-29,19:22:18520,WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue
813,2015-07-29,19:22:18628,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
814,2015-07-29,19:22:21958,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
815,2015-07-29,19:22:25203,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:58282
816,2015-07-29,19:22:25295,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker
817,2015-07-29,19:22:28748,INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:42813
818,2015-07-29,19:22:28748,WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,Connection broken for id 188978561024 my id = 2 error = 
